Product ID,Sub-Category,Category,Total_Quantity,Total_Sales,Total_Profit,Cumulative_Sales,Cumulative_Pct,ABC_Class
FUR-TA-10004147,Tables,Furniture,13,1231.56,96.2856,1885228.9581999984,0.8206635261114257,B
TEC-PH-10003437,Phones,Technology,21,1229.836,127.483,1886458.7941999983,0.8211988889616029,B
TEC-AC-10001314,Accessories,Technology,27,1229.754,-11.997600000000006,1887688.5481999982,0.8217342161161642,B
OFF-PA-10003228,Paper,Office Supplies,25,1222.75,574.6925,1888911.2981999982,0.822266494342736,B
TEC-PH-10000673,Phones,Technology,25,1221.812,376.942,1890133.1101999981,0.8227983642462848,B
OFF-BI-10000632,Binders,Office Supplies,38,1219.821,329.0478,1891352.9311999981,0.8233293674428623,B
OFF-BI-10001597,Binders,Office Supplies,47,1217.106,215.5548,1892570.037199998,0.8238591887662973,B
TEC-MA-10002210,Machines,Technology,10,1212.705,-1057.23,1893782.742199998,0.8243870942798978,B
OFF-AP-10001242,Appliances,Office Supplies,20,1207.2,80.47999999999998,1894989.942199998,0.8249126033987835,B
FUR-FU-10002918,Furnishings,Furniture,18,1200.936,-256.56359999999995,1896190.878199998,0.8254353857208496,B
OFF-ST-10002974,Storage,Office Supplies,30,1193.818,278.848,1897384.696199998,0.8259550694893139,B
OFF-ST-10001469,Storage,Office Supplies,24,1187.56,-30.228800000000003,1898572.256199998,0.8264720290728328,B
FUR-FU-10000965,Furnishings,Furniture,24,1184.232,448.76160000000004,1899756.4881999982,0.8269875399367133,B
TEC-AC-10001465,Accessories,Technology,34,1184.032,319.61600000000004,1900940.520199998,0.8275029637381153,B
OFF-BI-10003718,Binders,Office Supplies,12,1180.704,413.2464,1902121.224199998,0.8280169388198788,B
OFF-AR-10002135,Art,Office Supplies,25,1166.44,310.89,1903287.664199998,0.8285247046056916,B
TEC-PH-10000455,Phones,Technology,10,1159.9,336.371,1904447.5641999978,0.8290296234484646,B
TEC-AC-10001552,Accessories,Technology,25,1154.664,47.2815,1905602.228199998,0.8295322629955564,B
TEC-PH-10002789,Phones,Technology,12,1154.326,-212.14640000000003,1906756.5541999978,0.8300347554070598,B
TEC-AC-10003610,Accessories,Technology,20,1139.81,515.914,1907896.3641999979,0.8305309288238899,B
TEC-PH-10001700,Phones,Technology,22,1135.028,75.2286,1909031.3921999978,0.8310250205768643,B
OFF-ST-10000675,Storage,Office Supplies,34,1125.148,260.953,1910156.5401999978,0.8315148114434119,B
TEC-PH-10001051,Phones,Technology,14,1119.888,125.9874,1911276.4281999979,0.8320023125667807,B
TEC-PH-10002170,Phones,Technology,19,1119.84,162.3768,1912396.268199998,0.8324897927951547,B
FUR-BO-10001519,Bookcases,Furniture,22,1119.195,147.0942,1913515.463199998,0.8329769922470363,B
FUR-FU-10004091,Furnishings,Furniture,39,1117.4279999999999,322.9506,1914632.891199998,0.8334634225019223,B
OFF-ST-10000532,Storage,Office Supplies,31,1115.92,233.18880000000001,1915748.811199998,0.833949196305722,B
FUR-FU-10000723,Furnishings,Furniture,33,1115.6399999999999,-125.1996,1916864.451199998,0.8344348482220522,B
FUR-FU-10001979,Furnishings,Furniture,28,1114.384,288.4288,1917978.835199998,0.8349199533860188,B
OFF-AR-10002671,Art,Office Supplies,8,1113.024,111.3024,1919091.859199998,0.835404466525133,B
TEC-PH-10002726,Phones,Technology,26,1112.788,430.418,1920204.647199998,0.8358888769305229,B
TEC-AC-10004353,Accessories,Technology,21,1108.8,275.31,1921313.447199998,0.836371551310096,B
OFF-PA-10000474,Paper,Office Supplies,34,1105.7279999999998,467.0992,1922419.1751999978,0.8368528884100026,B
OFF-PA-10001125,Paper,Office Supplies,41,1102.888,404.289,1923522.0631999979,0.8373329892227178,B
OFF-BI-10000977,Binders,Office Supplies,47,1100.48,328.928,1924622.5431999979,0.8378120418031945,B
OFF-BI-10004593,Binders,Office Supplies,34,1100.4,138.336,1925722.9431999978,0.8382910595586799,B
OFF-PA-10003302,Paper,Office Supplies,32,1098.6399999999999,497.5776,1926821.5831999977,0.8387693111643564,B
OFF-PA-10004071,Paper,Office Supplies,21,1098.504,492.6624,1927920.0871999976,0.8392475035675476,B
OFF-PA-10000806,Paper,Office Supplies,20,1097.2079999999999,526.212,1929017.2951999977,0.8397251318058797,B
OFF-BI-10004224,Binders,Office Supplies,36,1089.936,-242.20800000000003,1930107.2311999977,0.8401995944525016,B
FUR-TA-10004152,Tables,Furniture,16,1088.64,-104.832,1931195.8711999976,0.8406734929342642,B
FUR-CH-10001190,Chairs,Furniture,10,1087.92,-149.589,1932283.7911999975,0.841147077991105,B
TEC-AC-10004568,Accessories,Technology,41,1086.012,156.4641,1933369.8031999976,0.8416198324719032,B
TEC-PH-10004922,Phones,Technology,19,1085.238,130.63049999999998,1934455.0411999975,0.8420922500209103,B
OFF-BI-10002735,Binders,Office Supplies,39,1073.903,364.7153,1935528.9441999975,0.842559733303961,B
OFF-AP-10001293,Appliances,Office Supplies,30,1073.676,188.508,1936602.6201999974,0.8430271177710988,B
OFF-ST-10001418,Storage,Office Supplies,20,1073.248,-121.96000000000001,1937675.8681999973,0.8434943159245332,B
OFF-AR-10001953,Art,Office Supplies,27,1073.112,206.26620000000003,1938748.9801999973,0.8439614548754822,B
OFF-ST-10000877,Storage,Office Supplies,20,1072.626,254.334,1939821.6061999972,0.8444283822646091,B
FUR-BO-10004690,Bookcases,Furniture,9,1072.344,-78.36359999999999,1940893.9501999973,0.8448951868956417,B
TEC-PH-10002398,Phones,Technology,12,1070.304,133.788,1941964.2541999973,0.8453611034893959,B
FUR-BO-10000330,Bookcases,Furniture,10,1064.624,24.196,1943028.8781999974,0.8458245475087669,B
OFF-ST-10003692,Storage,Office Supplies,21,1053.032,151.65949999999998,1944081.9101999972,0.8462829453868969,B
OFF-ST-10003282,Storage,Office Supplies,18,1051.7759999999998,277.2864,1945133.6861999973,0.8467407965126633,B
FUR-FU-10002253,Furnishings,Furniture,27,1047.7359999999999,340.5142,1946181.4221999974,0.8471968889763686,B
OFF-AP-10004540,Appliances,Office Supplies,13,1042.08,291.7824,1947223.5021999974,0.8476505193131881,B
TEC-PH-10004531,Phones,Technology,24,1041.81,153.30919999999998,1948265.3121999975,0.848104032115662,B
OFF-BI-10002082,Binders,Office Supplies,47,1041.664,259.584,1949306.9761999976,0.8485574813625267,B
FUR-TA-10003469,Tables,Furniture,12,1040.625,-357.97499999999997,1950347.6011999976,0.8490104783198168,B
TEC-AC-10000580,Accessories,Technology,14,1039.87,43.194599999999994,1951387.4711999977,0.8494631466162514,B
TEC-MA-10004552,Machines,Technology,4,1035.8,269.308,1952423.2711999977,0.8499140431912531,B
TEC-MA-10003176,Machines,Technology,3,1029.6,115.83,1953452.8711999978,0.8503622408294281,B
OFF-AP-10001564,Appliances,Office Supplies,6,1023.3520000000001,-9.303200000000004,1954476.2231999978,0.8508077186357816,B
OFF-PA-10000482,Paper,Office Supplies,28,1016.7919999999999,453.7624,1955493.0151999977,0.8512503407928477,B
FUR-BO-10001918,Bookcases,Furniture,10,1014.174,-418.548,1956507.1891999978,0.8516918233020732,B
TEC-MA-10002937,Machines,Technology,3,1007.979,43.1991,1957515.1681999979,0.8521306090510339,B
TEC-AC-10002942,Accessories,Technology,17,1007.4,33.81,1958522.5681999978,0.85256914275412,B
FUR-TA-10000849,Tables,Furniture,13,1007.262,-586.8396,1959529.8301999979,0.8530076163840962,B
OFF-PA-10002377,Paper,Office Supplies,52,1004.652,415.284,1960534.4821999979,0.8534449538487308,B
FUR-FU-10004904,Furnishings,Furniture,19,1002.936,-267.4496,1961537.4181999979,0.8538815443173017,B
FUR-FU-10000747,Furnishings,Furniture,23,1002.3639999999999,124.6058,1962539.782199998,0.8543178857871848,B
TEC-PH-10001918,Phones,Technology,9,1000.728,100.0728,1963540.5101999978,0.8547535150859955,B
OFF-ST-10000604,Storage,Office Supplies,30,980.232,198.132,1964520.7421999979,0.8551802222220324,B
OFF-PA-10003641,Paper,Office Supplies,40,970.784,400.976,1965491.5261999979,0.8556028165265954,B
FUR-CH-10003761,Chairs,Furniture,8,969.252,204.3288,1966460.778199998,0.8560247439325749,B
FUR-CH-10001802,Chairs,Furniture,10,967.84,12.097999999999999,1967428.618199998,0.8564460566774577,B
OFF-PA-10001815,Paper,Office Supplies,20,960.8,461.184,1968389.418199998,0.856864304823105,B
OFF-PA-10001497,Paper,Office Supplies,19,956.3040000000001,423.74159999999995,1969345.722199998,0.8572805958042407,B
OFF-ST-10001713,Storage,Office Supplies,20,953.82,-63.587999999999994,1970299.5421999982,0.8576958054693962,B
OFF-AP-10001563,Appliances,Office Supplies,26,952.168,55.38120000000001,1971251.7101999982,0.8581102959984811,B
FUR-FU-10003553,Furnishings,Furniture,17,949.026,247.57199999999997,1972200.7361999983,0.8585234187760322,B
OFF-AP-10001271,Appliances,Office Supplies,19,948.228,241.1354,1973148.9641999982,0.858936194174295,B
OFF-EN-10001453,Envelopes,Office Supplies,16,939.092,421.9816,1974088.0561999981,0.85934499255855,B
OFF-AP-10003287,Appliances,Office Supplies,22,937.848,130.4832,1975025.9041999981,0.8597532494141902,B
OFF-ST-10001476,Storage,Office Supplies,29,937.4639999999999,185.7173,1975963.368199998,0.8601613391098721,B
FUR-BO-10001601,Bookcases,Furniture,10,935.1972,-125.74080000000001,1976898.565399998,0.8605684420394252,B
OFF-AP-10002578,Appliances,Office Supplies,21,929.48,169.2632,1977828.045399998,0.8609730562009742,B
TEC-AC-10001767,Accessories,Technology,25,927.768,37.9905,1978755.813399998,0.8613769251077091,B
FUR-CH-10003956,Chairs,Furniture,16,922.74,-133.4424,1979678.553399998,0.8617786052637402,B
FUR-TA-10004442,Tables,Furniture,5,917.9200000000001,-415.9325,1980596.473399998,0.8621781872140447,B
TEC-MA-10002859,Machines,Technology,11,917.8979999999999,393.2563,1981514.371399998,0.8625777595874767,B
TEC-PH-10003885,Phones,Technology,15,910.662,207.86849999999998,1982425.033399998,0.8629741820404446,B
TEC-PH-10000215,Phones,Technology,27,908.7,219.8355,1983333.733399998,0.8633697504105006,B
TEC-PH-10002262,Phones,Technology,18,904.5519999999999,133.30239999999998,1984238.2853999978,0.863763513104757,B
FUR-CH-10002304,Chairs,Furniture,44,901.506,44.166000000000004,1985139.791399998,0.8641559498374692,B
OFF-BI-10001670,Binders,Office Supplies,40,901.03,147.02999999999997,1986040.821399998,0.8645481793614833,B
TEC-AC-10000158,Accessories,Technology,27,899.75,132.0833,1986940.571399998,0.8649398516856363,B
OFF-ST-10003442,Storage,Office Supplies,34,899.304,197.3944,1987839.875399998,0.8653313298604627,B
TEC-AC-10000358,Accessories,Technology,24,888.966,196.0284,1988728.841399998,0.865718307775787,B
TEC-AC-10002323,Accessories,Technology,44,884.0,38.012,1989612.841399998,0.8661031239297756,B
TEC-PH-10001433,Phones,Technology,11,882.102,58.4649,1990494.943399998,0.8664871138608454,B
FUR-CH-10001797,Chairs,Furniture,26,881.192,170.8512,1991376.135399998,0.866870707657639,B
OFF-PA-10002254,Paper,Office Supplies,37,881.092,354.0196,1992257.2273999979,0.8672542579231934,B
OFF-PA-10003039,Paper,Office Supplies,32,879.832,334.584,1993137.0593999978,0.8676372596951347,B
OFF-AR-10003373,Art,Office Supplies,32,873.636,149.9432,1994010.6953999978,0.8680175642714989,B
OFF-ST-10003479,Storage,Office Supplies,25,872.256,-52.569,1994882.9513999978,0.8683972681167631,B
OFF-AP-10004708,Appliances,Office Supplies,30,867.768,57.09,1995750.7193999977,0.8687750182800147,B
FUR-FU-10001290,Furnishings,Furniture,21,867.2599999999999,266.072,1996617.9793999977,0.8691525473045714,B
OFF-PA-10001144,Paper,Office Supplies,17,865.4879999999999,375.0448,1997483.4673999976,0.8695293049555706,B
OFF-ST-10003123,Storage,Office Supplies,26,858.8820000000001,201.07160000000002,1998342.3493999976,0.8699031869329122,B
FUR-BO-10004409,Bookcases,Furniture,17,858.858,-9.93719999999999,1999201.2073999976,0.8702770584627566,B
OFF-PA-10000062,Paper,Office Supplies,17,857.376,380.8728,2000058.5833999976,0.8706502848596368,B
FUR-BO-10000711,Bookcases,Furniture,12,851.76,229.9752,2000910.3433999976,0.871021066542127,B
OFF-ST-10003994,Storage,Office Supplies,16,849.3119999999999,-47.184,2001759.6553999975,0.8713907825798831,B
TEC-PH-10004093,Phones,Technology,23,846.216,95.1993,2002605.8713999975,0.8717591508904754,B
TEC-PH-10002115,Phones,Technology,15,844.672,112.18299999999999,2003450.5433999975,0.8721268470787354,B
OFF-BI-10001543,Binders,Office Supplies,30,842.166,280.72200000000004,2004292.7093999975,0.8724934523741427,B
FUR-FU-10001473,Furnishings,Furniture,57,839.6759999999999,176.3247,2005132.3853999975,0.8728589737416953,B
OFF-BI-10002133,Binders,Office Supplies,42,834.6,-82.17599999999999,2005966.9853999976,0.8732222854635493,B
TEC-PH-10003555,Phones,Technology,41,832.238,-91.5002,2006799.2233999975,0.8735845689775348,B
FUR-TA-10001857,Tables,Furniture,11,828.0965,-216.2545,2007627.3198999974,0.8739450496452513,B
OFF-ST-10002790,Storage,Office Supplies,13,827.12,-104.1285,2008454.4398999976,0.8743051052304177,B
FUR-BO-10000112,Bookcases,Furniture,9,825.174,-117.882,2009279.6138999977,0.8746643136976705,B
OFF-AP-10002439,Appliances,Office Supplies,16,823.2520000000001,-17.03280000000001,2010102.8658999978,0.875022685494507,B
FUR-FU-10001185,Furnishings,Furniture,28,822.738,311.7744,2010925.6038999977,0.8753808335407743,B
FUR-CH-10004540,Chairs,Furniture,32,815.864,15.0832,2011741.4678999977,0.8757359892496632,B
OFF-AP-10001391,Appliances,Office Supplies,9,812.1600000000001,235.52639999999997,2012553.6278999976,0.8760895325614544,B
TEC-PH-10002538,Phones,Technology,24,803.692,157.70559999999998,2013357.3198999977,0.8764393896479152,B
FUR-CH-10004754,Chairs,Furniture,31,803.464,125.0166,2014160.7838999976,0.8767891474831508,B
FUR-BO-10003894,Bookcases,Furniture,14,802.074,106.47,2014962.8578999976,0.8771383002341625,B
TEC-AC-10001714,Accessories,Technology,23,789.822,211.8159,2015752.6798999975,0.8774821195377548,B
FUR-FU-10003930,Furnishings,Furniture,14,786.9,147.9372,2016539.5798999975,0.8778246668585394,B
OFF-EN-10003055,Envelopes,Office Supplies,22,783.608,299.85,2017323.1878999975,0.8781657811309316,B
OFF-BI-10001524,Binders,Office Supplies,67,780.456,49.51280000000001,2018103.6438999975,0.8785055232986662,B
TEC-PH-10003931,Phones,Technology,17,779.87,14.997499999999995,2018883.5138999976,0.8788450103733394,B
TEC-AC-10004510,Accessories,Technology,50,778.736,42.536,2019662.2498999976,0.8791840038037608,B
FUR-FU-10003268,Furnishings,Furniture,20,775.6120000000001,135.932,2020437.8618999976,0.8795216373182715,B
TEC-AC-10001109,Accessories,Technology,28,773.742,286.70439999999996,2021211.6038999977,0.8798584567986102,B
OFF-AP-10000240,Appliances,Office Supplies,16,770.112,162.57920000000001,2021981.7158999976,0.8801936960949682,B
OFF-PA-10000157,Paper,Office Supplies,39,767.232,354.2454,2022748.9478999977,0.8805276816916391,B
FUR-CH-10002774,Chairs,Furniture,19,764.7,76.9798,2023513.6478999977,0.8808605650773349,B
FUR-FU-10002116,Furnishings,Furniture,15,763.6679999999999,-222.73649999999998,2024277.3158999977,0.8811929992206428,B
TEC-AC-10003023,Accessories,Technology,14,759.936,78.36840000000001,2025037.2518999977,0.881523808778106,B
OFF-AP-10001469,Appliances,Office Supplies,20,759.1220000000001,166.84,2025796.3738999977,0.8818542639912826,B
OFF-PA-10002581,Paper,Office Supplies,30,755.912,244.74200000000002,2026552.2858999977,0.8821833218516829,B
FUR-BO-10002268,Bookcases,Furniture,16,754.7336,-294.7672,2027307.0194999976,0.8825118667399612,B
OFF-BI-10001989,Binders,Office Supplies,43,753.182,284.0692,2028060.2014999976,0.882839736197533,B
TEC-PH-10002085,Phones,Technology,14,752.2860000000001,68.6296,2028812.4874999977,0.8831672156152021,B
FUR-BO-10002824,Bookcases,Furniture,6,748.8608,24.156800000000004,2029561.3482999976,0.8834932040008682,B
TEC-PH-10001819,Phones,Technology,19,746.834,302.3328,2030308.1822999977,0.8838183100953795,B
TEC-PH-10003171,Phones,Technology,18,746.17,163.618,2031054.3522999976,0.8841431271424628,B
OFF-PA-10003892,Paper,Office Supplies,16,743.432,328.6752,2031797.7842999976,0.8844667523042186,B
TEC-PH-10002923,Phones,Technology,25,739.8,64.73249999999999,2032537.5842999977,0.8847887964113688,B
OFF-AP-10002191,Appliances,Office Supplies,15,737.754,89.97,2033275.3382999976,0.8851099498693661,B
FUR-BO-10003660,Bookcases,Furniture,4,729.2339999999999,48.6156,2034004.5722999976,0.8854273944657889,B
TEC-PH-10003174,Phones,Technology,7,727.944,90.993,2034732.5162999975,0.8857442775092268,B
FUR-BO-10000468,Bookcases,Furniture,21,723.842,-133.1092,2035456.3582999974,0.8860593749012351,B
TEC-MA-10001681,Machines,Technology,6,723.51,-506.457,2036179.8682999974,0.8863743277695296,B
OFF-PA-10001954,Paper,Office Supplies,33,721.7439999999999,314.73519999999996,2036901.6122999974,0.8866885118761408,B
TEC-AC-10001772,Accessories,Technology,45,718.65,280.2735,2037620.2622999973,0.8870013491262131,B
TEC-PH-10001198,Phones,Technology,12,709.92,79.866,2038330.1822999972,0.8873103860991085,B
OFF-ST-10003058,Storage,Office Supplies,30,709.5,205.755,2039039.6822999972,0.8876192402407996,B
TEC-AC-10000865,Accessories,Technology,12,708.0,120.36,2039747.6822999972,0.8879274414139037,B
FUR-CH-10003606,Chairs,Furniture,6,705.32,151.3232,2040453.0022999973,0.8882344759497988,B
OFF-AR-10004022,Art,Office Supplies,22,705.208,111.538,2041158.2102999974,0.888541461730706,B
OFF-BI-10003984,Binders,Office Supplies,44,704.691,39.3714,2041862.9012999975,0.888848222455107,B
TEC-MA-10001695,Machines,Technology,6,703.71,-938.28,2042566.6112999974,0.8891545561380519,B
FUR-FU-10004845,Furnishings,Furniture,14,702.44,123.96,2043269.0512999974,0.8894603369742599,B
TEC-PH-10001924,Phones,Technology,13,699.9,17.4975,2043968.9512999973,0.8897650121169935,B
OFF-BI-10003007,Binders,Office Supplies,29,698.04,90.7452,2044666.9912999973,0.8900688775786793,B
FUR-CH-10002044,Chairs,Furniture,7,694.194,-158.48579999999998,2045361.1852999972,0.8903710688289077,B
OFF-AP-10003842,Appliances,Office Supplies,24,693.952,143.74720000000002,2046055.1372999973,0.8906731547335375,B
TEC-PH-10002564,Phones,Technology,27,689.77,122.959,2046744.9072999973,0.8909734201617465,B
TEC-PH-10000562,Phones,Technology,9,688.138,-31.077199999999998,2047433.0452999973,0.8912729751601327,B
FUR-CH-10000553,Chairs,Furniture,23,685.588,115.7354,2048118.6332999973,0.8915714201119209,B
OFF-PA-10003129,Paper,Office Supplies,14,684.74,321.8278,2048803.3732999973,0.8918694959188012,B
OFF-ST-10002276,Storage,Office Supplies,9,683.552,120.872,2049486.9252999972,0.8921670545745605,B
FUR-FU-10001215,Furnishings,Furniture,17,681.454,256.1922,2050168.3792999971,0.8924636999449226,B
FUR-FU-10004973,Furnishings,Furniture,51,678.24,120.9528,2050846.619299997,0.8927589462212588,B
OFF-AP-10002734,Appliances,Office Supplies,3,675.12,290.3016,2051521.7392999972,0.893052834322934,B
FUR-FU-10004006,Furnishings,Furniture,17,673.87,72.07849999999999,2052195.6092999973,0.8933461782841199,B
OFF-AR-10004010,Art,Office Supplies,20,671.808,153.95600000000002,2052867.4172999973,0.8936386246311547,B
OFF-BI-10004492,Binders,Office Supplies,26,669.496,234.3236,2053536.9132999973,0.8939300645359407,B
OFF-BI-10003364,Binders,Office Supplies,32,667.9929999999999,182.6042,2054204.9062999974,0.8942208501662023,B
OFF-AP-10003040,Appliances,Office Supplies,25,665.6759999999999,43.706,2054870.5822999973,0.8945106271776532,B
OFF-AP-10002867,Appliances,Office Supplies,15,664.832,-78.016,2055535.4142999973,0.8948000367854456,B
OFF-BI-10004330,Binders,Office Supplies,33,661.942,-9.24499999999999,2056197.3562999973,0.895088188340427,B
OFF-BI-10000666,Binders,Office Supplies,29,653.984,210.864,2056851.3402999972,0.8953728756793977,B
FUR-TA-10001676,Tables,Furniture,22,653.121,-148.3962,2057504.4612999973,0.8956571873437746,B
OFF-ST-10004950,Storage,Office Supplies,43,652.624,39.8392,2058157.0852999974,0.8959412826578931,B
OFF-PA-10001357,Paper,Office Supplies,14,651.4399999999999,302.728,2058808.5252999973,0.8962248625621401,B
FUR-BO-10003450,Bookcases,Furniture,14,649.376,-97.4064,2059457.9012999972,0.8965075439816113,B
TEC-MA-10001856,Machines,Technology,2,649.0,-272.58,2060106.9012999972,0.8967900617236232,B
OFF-AP-10001124,Appliances,Office Supplies,8,647.84,168.4384,2060754.7412999973,0.8970720745032613,B
OFF-LA-10002762,Labels,Office Supplies,51,639.03,300.3441,2061393.7712999973,0.8973502521807312,B
FUR-TA-10004767,Tables,Furniture,12,638.8199999999999,34.0704,2062032.5912999974,0.8976283384425988,B
FUR-FU-10001876,Furnishings,Furniture,22,636.6080000000001,179.2896,2062669.1992999974,0.8979054617934568,B
OFF-EN-10001434,Envelopes,Office Supplies,12,632.52,309.9348,2063301.7192999974,0.8981808055872587,B
TEC-AC-10003590,Accessories,Technology,25,626.538,212.298,2063928.2572999974,0.8984535453423352,B
TEC-PH-10004080,Phones,Technology,13,625.508,-10.878400000000003,2064553.7652999973,0.8987258367256487,B
OFF-PA-10001736,Paper,Office Supplies,18,623.744,285.64639999999997,2065177.5092999972,0.8989973602179037,B
TEC-AC-10002550,Accessories,Technology,27,619.4159999999999,9.148499999999999,2065796.9252999972,0.8992669996781288,B
OFF-AR-10001044,Art,Office Supplies,27,618.562,120.3337,2066415.4872999971,0.8995362673815717,B
TEC-PH-10001527,Phones,Technology,15,618.48,-6.4425,2067033.967299997,0.8998054993893985,B
OFF-PA-10004039,Paper,Office Supplies,12,615.78,273.18240000000003,2067649.7472999971,0.9000735560537685,B
OFF-PA-10004475,Paper,Office Supplies,12,615.552,279.1968,2068265.299299997,0.9003415134669133,B
OFF-ST-10000943,Storage,Office Supplies,35,614.0579999999999,127.44600000000001,2068879.357299997,0.9006088205233453,B
OFF-ST-10000777,Storage,Office Supplies,17,611.712,149.5296,2069491.069299997,0.9008751063369073,B
OFF-BI-10002854,Binders,Office Supplies,36,611.054,106.514,2070102.123299997,0.9011411057149156,B
OFF-EN-10002831,Envelopes,Office Supplies,17,610.98,274.941,2070713.103299997,0.9014070728798069,B
TEC-PH-10003092,Phones,Technology,19,607.068,-13.337100000000003,2071320.171299997,0.9016713371026231,B
TEC-PH-10002597,Phones,Technology,5,604.752,132.2895,2071924.923299997,0.901934593141941,B
OFF-PA-10004327,Paper,Office Supplies,13,603.54,279.736,2072528.4632999972,0.9021973215826404,B
FUR-CH-10002780,Chairs,Furniture,8,600.4680000000001,47.3096,2073128.9312999973,0.9024587127436735,B
TEC-MA-10004626,Machines,Technology,6,600.0,218.4,2073728.9312999973,0.9027199001785075,B
TEC-PH-10001448,Phones,Technology,13,599.88,-23.995199999999997,2074328.8112999971,0.9029810353758543,B
OFF-ST-10000934,Storage,Office Supplies,16,598.308,-57.372,2074927.119299997,0.903241486262122,B
TEC-MA-10003674,Machines,Technology,3,597.132,49.761,2075524.251299997,0.9035014252210174,B
OFF-PA-10002923,Paper,Office Supplies,13,597.068,278.95799999999997,2076121.319299997,0.9037613363199197,B
TEC-PH-10003357,Phones,Technology,10,596.6220000000001,45.894000000000005,2076717.941299997,0.9040210532694956,B
OFF-PA-10002222,Paper,Office Supplies,27,593.84,260.83279999999996,2077311.7812999971,0.9042795591799985,B
TEC-AC-10001114,Accessories,Technology,15,591.852,183.954,2077903.633299997,0.9045371996894673,B
TEC-PH-10000675,Phones,Technology,9,590.328,44.2746,2078493.961299997,0.9047941767828517,B
OFF-PA-10001790,Paper,Office Supplies,14,586.088,236.3568,2079080.049299997,0.9050493081516966,B
OFF-BI-10003982,Binders,Office Supplies,48,583.6370000000001,55.2482,2079663.6862999971,0.9053033725698703,B
TEC-AC-10000991,Accessories,Technology,13,582.6759999999999,57.3278,2080246.3622999971,0.9055570186528357,B
OFF-ST-10000676,Storage,Office Supplies,7,581.58,-56.2194,2080827.9422999972,0.9058101876334202,B
FUR-FU-10001986,Furnishings,Furniture,14,581.172,81.568,2081409.1142999972,0.9060631790065491,B
TEC-MA-10001016,Machines,Technology,6,575.82,67.179,2081984.9342999973,0.9063138405877592,B
OFF-PA-10003790,Paper,Office Supplies,26,575.568,254.8944,2082560.5022999973,0.9065643924702467,B
FUR-FU-10004748,Furnishings,Furniture,12,575.46,107.41919999999999,2083135.9622999972,0.9068148973389958,B
OFF-LA-10001474,Labels,Office Supplies,20,573.9639999999999,244.23999999999998,2083709.9262999971,0.9070647509804075,B
OFF-PA-10002319,Paper,Office Supplies,16,573.648,257.3664,2084283.5742999972,0.9073144670631035,B
OFF-AR-10002240,Art,Office Supplies,16,573.648,126.8064,2084857.2222999972,0.9075641831457995,B
TEC-PH-10000011,Phones,Technology,34,571.7139999999999,218.2908,2085428.9362999971,0.9078130573343305,B
TEC-AC-10004595,Accessories,Technology,4,571.2,119.952,2086000.136299997,0.9080617077722923,B
OFF-EN-10002504,Envelopes,Office Supplies,24,570.78,225.0504,2086570.9162999971,0.9083101753790499,B
OFF-BI-10003876,Binders,Office Supplies,19,569.24,162.64000000000001,2087140.1562999971,0.9085579726047246,B
OFF-AR-10003903,Art,Office Supplies,14,565.3860000000001,140.9368,2087705.542299997,0.908804092136443,B
TEC-AC-10003280,Accessories,Technology,21,563.812,66.2779,2088269.354299997,0.9090495264864572,B
FUR-FU-10003975,Furnishings,Furniture,13,563.03,56.303000000000004,2088832.384299997,0.9092946204221815,B
OFF-AP-10000159,Appliances,Office Supplies,15,558.74,101.003,2089391.124299997,0.9095378468677466,B
TEC-AC-10000057,Accessories,Technology,19,557.814,107.66409999999999,2089948.938299997,0.9097806702140373,B
TEC-AC-10002006,Accessories,Technology,39,556.452,126.1611,2090505.390299997,0.910022900664851,B
OFF-BI-10001765,Binders,Office Supplies,22,554.24,157.95839999999998,2091059.630299997,0.9102641682046549,B
OFF-EN-10000927,Envelopes,Office Supplies,19,552.706,177.6555,2091612.336299997,0.9105047679752505,B
TEC-AC-10001874,Accessories,Technology,11,551.908,89.985,2092164.244299997,0.9107450203665577,B
FUR-FU-10002759,Furnishings,Furniture,36,551.448,91.1088,2092715.6922999972,0.9109850725141648,B
TEC-AC-10004901,Accessories,Technology,13,549.89,120.9758,2093265.582299997,0.9112244464450662,B
OFF-AP-10004336,Appliances,Office Supplies,12,546.816,61.5168,2093812.3982999972,0.9114624822256764,B
FUR-FU-10001602,Furnishings,Furniture,17,546.192,17.447799999999997,2094358.5902999972,0.9117002463713545,B
TEC-PH-10001468,Phones,Technology,3,546.06,163.818,2094904.6502999973,0.9119379530557968,B
OFF-BI-10002794,Binders,Office Supplies,22,545.034,85.2384,2095449.6842999973,0.9121752131097256,B
TEC-AC-10003399,Accessories,Technology,15,543.6,228.312,2095993.2842999974,0.9124118489256852,B
OFF-PA-10001019,Paper,Office Supplies,32,543.456,204.5952,2096536.7402999974,0.9126484220566603,B
TEC-PH-10001552,Phones,Technology,52,542.984,95.2016,2097079.7242999973,0.9128847897201867,B
FUR-BO-10002853,Bookcases,Furniture,9,540.804,-12.290999999999997,2097620.528299997,0.9131202084026998,B
OFF-PA-10003656,Paper,Office Supplies,21,538.152,239.0028,2098158.680299997,0.913354472636751,B
TEC-AC-10003116,Accessories,Technology,32,536.05,189.57,2098694.7302999967,0.9135878218441553,B
FUR-FU-10004018,Furnishings,Furniture,36,536.04,144.7308,2099230.7702999967,0.9138211666984359,B
